company,zone,circle,division,subdivision,temporaryAccountId,tempDateOfRegistration,parentAccountId,childAccountCount,dateOfRegistration,plotAreaSqft,noOfFloors,dateOfService,regionType,loadKW,tariff,flag,predicted_flag
HESCOM,Belagavi Zone,Chikkodi Circle,Raibagh ,Raibag,NULL,,5658558,100,05-05-2026,0,1,14-06-2026,ULB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,Muddebihal,NULL,,5658016,100,04-05-2026,0,1,22-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,Muddebihal,NULL,,5654573,100,04-05-2026,0,1,11-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,Muddebihal,NULL,,5654575,100,05-05-2026,0,1,11-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Chikkodi Circle,Athani ,Ugar,NULL,,2383876,100,16-04-2026,100,1,09-06-2026,ULB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Chikkodi Circle,Raibagh ,Raibag,0,,5658648,100,16-05-2026,0,1,10-06-2026,ULB,3,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Belagavi Rural ,Khanapur,0,,2383604,100,16-05-2026,0,1,05-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bagalkote Circle,Bagalkot ,BevoorACSection,NULL,,5656290,100,06-05-2026,0,1,06-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Chikkodi Circle,Athani ,Athani,0,,5655417,100,19-05-2026,0,2,07-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Chikkodi Circle,Chikkodi ,AnkaliACSection,0,,5655255,100,14-05-2026,0,1,12-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Gadag Circle,Ron ,Gajendragad,0,,5653365,100,13-05-2026,0,1,05-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Gadag Circle,Ron ,Gajendragad,0,,5653364,100,13-05-2026,0,1,05-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,BasavanaBagewadi,0,,5657729,100,19-05-2026,0,1,05-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Honnavar,0,,5656091,100,19-05-2026,0,1,07-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,BasavanaBagewadi,0,,5657730,100,19-05-2026,0,1,05-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,Nidagundi,0,,2382765,100,18-05-2026,0,1,18-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Ghataprabha ,Gokak,0,,5658027,100,17-06-2026,0,1,22-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Ghataprabha ,Gokak,0,,5658152,100,18-06-2026,0,1,20-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Ghataprabha ,Gokak,0,,5658026,100,17-06-2026,0,1,22-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Ghataprabha ,AnkalagiACSection,0,,5658241,100,17-06-2026,0,1,22-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Belagavi Rural ,BelagaviRSD1,0,,5657001,100,26-05-2026,0,1,11-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bagalkote Circle,Bagalkot ,Badami,0,,5654078,100,29-05-2026,0,1,10-06-2026,ULB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bagalkote Circle,Mudhol ,Lokapur,0,,5657667,100,26-05-2026,0,1,18-06-2026,ULB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Chikkodi Circle,Raibagh ,Raibag,0,,5658556,100,24-05-2026,0,1,16-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,BasavanaBagewadi,0,,2384079,100,26-05-2026,0,1,17-06-2026,ULB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,BasavanaBagewadi,0,,2384080,100,26-05-2026,0,1,17-06-2026,ULB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,BasavanaBagewadi,0,,2384079,100,26-05-2026,0,1,17-06-2026,ULB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,BasavanaBagewadi,0,,2384080,100,26-05-2026,0,1,17-06-2026,ULB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Chikkodi Circle,Raibagh ,Raibag,0,,5658560,100,24-05-2026,0,1,13-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,Nidagundi,0,,2380228,100,31-05-2026,0,1,10-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,Nidagundi,0,,2380230,100,31-05-2026,0,1,10-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,Nidagundi,0,,2380240,100,31-05-2026,0,1,10-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bagalkote Circle,Bagalkot ,Badami,0,,5657501,100,20-05-2026,0,1,22-06-2026,ULB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bagalkote Circle,Jamakhandi ,SavalagiACSection,0,,5658539,100,27-05-2026,0,1,15-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Belagavi Rural ,BelagaviRSD2,0,,2384977,100,19-06-2026,0,1,24-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Indi ,Sindagi,0,,2385132,100,18-06-2026,0,1,24-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Bailhongal ,Bailhongal,NULL,,5657195,100,18-02-2026,0,1,05-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Indi ,Chadchan,NULL,,2385104,100,06-11-2025,0,1,06-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Hubli Circle,Dharwada Rural ,DharwadRSD,0,,2383946,100,28-05-2026,0,1,17-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,Nidagundi,0,,2381318,100,30-05-2026,0,1,15-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Bijapur ,BijapurRSD,0,,5658654,100,25-05-2026,0,1,10-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Gadag Circle,Gadag ,GadagRSD,NULL,,5658551,100,30-04-2026,0,1,15-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bagalkote Circle,Mudhol ,Bilagi,0,,5654155,100,30-05-2026,0,1,05-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Gadag Circle,Gadag ,GadagRSD,0,,5656750,100,14-05-2026,0,1,05-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Bijapur ,Babaleshwar,0,,5658674,100,29-05-2026,0,1,17-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bagalkote Circle,Jamakhandi ,Jamkhandi,0,,2384890,100,26-05-2026,0,1,19-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Bijapur ,BijapurRSD,0,,5657073,100,22-05-2026,0,1,10-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bagalkote Circle,Mudhol ,Mudhol,0,,5655422,100,27-05-2026,0,1,05-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Bhatkal,0,,5656564,100,30-05-2026,0,1,08-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Gadag Circle,Gadag ,GadagRSD,NULL,,5658552,100,29-04-2026,0,1,15-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,Nidagundi,0,,2381992,100,19-05-2026,0,1,15-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Kumta,0,,5658689,100,30-05-2026,1,1,06-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Chikkodi Circle,Chikkodi ,Chikodi,0,,5656976,100,21-05-2026,0,1,17-06-2026,RLB,3,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bagalkote Circle,Jamakhandi ,SavalagiACSection,0,,5658540,100,16-05-2026,0,1,05-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Bhatkal,NULL,,5654770,100,22-12-2025,1,1,09-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Haveri Circle,Haveri ,BankapurACSection,NULL,,5658808,100,27-04-2026,0,1,11-06-2026,ULB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Belagavi Rural ,BelagaviRSD1,NULL,,5657032,100,13-04-2026,0,1,10-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Chikkodi Circle,Athani ,Athani,NULL,,5655359,100,06-05-2026,0,1,06-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Haveri Circle,Ranebennur ,Byadgi,NULL,,5656187,100,06-05-2026,0,1,06-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Bailhongal ,YaragattiACSection,NULL,,5657309,100,28-04-2026,0,1,15-06-2026,ULB,5,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Honnavar,NULL,,5656090,100,23-04-2026,0,1,13-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Chikkodi Circle,Chikkodi ,Sadalaga,NULL,,5654242,100,04-05-2026,0,1,10-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Bijapur ,TIKOTA,NULL,,5658673,100,28-03-2026,0,1,15-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Kumta,NULL,,5656056,100,05-05-2026,1,1,14-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Chikkodi Circle,Chikkodi ,Chikodi,NULL,,5658070,100,13-04-2026,0,1,22-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Kumta,NULL,,5656057,100,05-05-2026,1,1,14-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Kumta,NULL,,5657774,100,05-05-2026,2,1,21-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Kumta,NULL,,5656078,100,16-04-2026,0,1,12-06-2026,RLB,3,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Belagavi Rural ,BelagaviRSD2,NULL,,5653942,100,30-04-2026,0,1,09-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Dandeli ,Dandeli,0,,2385248,100,19-06-2026,0,1,22-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Haveri Circle,Haveri ,BankapurACSection,NULL,,5658809,100,27-04-2026,0,1,06-06-2026,ULB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Indi ,Sindagi,0,,5658298,100,30-05-2026,0,1,12-06-2026,ULB,2,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Haveri Circle,Haveri ,Shiggaon,0,,2382936,100,02-06-2026,0,4,16-06-2026,ULB,2,LT-1,G.O-2,G.O-2
HESCOM,Hubli Zone,Haveri Circle,Haveri ,Shiggaon,0,,2382938,100,02-06-2026,0,4,16-06-2026,ULB,1,LT-1,G.O-2,G.O-2
HESCOM,Hubli Zone,Haveri Circle,Haveri ,Shiggaon,0,,2382931,100,02-06-2026,0,4,16-06-2026,ULB,2,LT-1,G.O-2,G.O-2
HESCOM,Hubli Zone,Haveri Circle,Haveri ,Shiggaon,0,,2382933,100,02-06-2026,0,4,16-06-2026,ULB,1,LT-1,G.O-2,G.O-2
HESCOM,Hubli Zone,Haveri Circle,Haveri ,Shiggaon,0,,2382936,100,02-06-2026,0,4,16-06-2026,ULB,2,LT-1,G.O-2,G.O-2
HESCOM,Hubli Zone,Haveri Circle,Haveri ,Shiggaon,0,,2382938,100,02-06-2026,0,4,16-06-2026,ULB,1,LT-1,G.O-2,G.O-2
HESCOM,Belagavi Zone,Chikkodi Circle,Athani ,Ugar,NULL,,2383889,100,27-04-2026,0,1,14-06-2026,ULB,3,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bagalkote Circle,Bagalkot ,Badami,NULL,,5654689,100,27-04-2026,0,1,13-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Chikkodi Circle,Athani ,Athani,NULL,,2382713,100,06-05-2026,0,1,12-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Chikkodi Circle,Athani ,Athani,NULL,,5655357,100,06-05-2026,0,1,06-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Kumta,NULL,,5656519,100,24-02-2026,1,1,14-06-2026,RLB,3,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Bhatkal,0,,5656566,100,27-05-2026,0,1,12-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bagalkote Circle,Mudhol ,Bilagi,0,,5654157,100,26-05-2026,0,1,08-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Belagavi Rural ,BelagaviRSD2,0,,5657833,100,19-05-2026,0,1,12-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Belagavi Rural ,BelagaviRSD2,0,,5657834,100,19-05-2026,0,1,12-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Belagavi Rural ,BelagaviRSD2,0,,5657833,100,19-05-2026,0,1,12-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Belagavi Rural ,BelagaviRSD2,0,,5657834,100,19-05-2026,0,1,12-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Belagavi Rural ,BelagaviRSD2,0,,5657825,100,01-06-2026,0,1,12-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Chikkodi Circle,Chikkodi ,Chikodi,0,,5655808,100,12-05-2026,0,1,16-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bagalkote Circle,Jamakhandi ,Mahalingapur,0,,2381922,100,01-06-2026,0,1,05-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Belagavi Rural ,BelagaviRSD2,0,,5657824,100,01-06-2026,0,1,12-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Belagavi Rural ,BelagaviRSD2,0,,5657835,100,01-06-2026,0,1,12-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Indi ,Indi,0,,5655148,100,31-05-2026,0,1,15-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,Nidagundi,0,,2380592,100,18-05-2026,0,1,11-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,Nidagundi,0,,2380592,100,18-05-2026,0,1,11-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Honnavar,0,,2381074,100,11-05-2026,0,1,11-06-2026,RLB,5,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Hubli Circle,Dharwada Rural ,Kalaghatagi,0,,5657777,100,11-05-2026,0,1,14-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Hubli Circle,Dharwada Rural ,Kalaghatagi,0,,2385264,100,18-05-2026,0,1,08-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Indi ,Sindagi,0,,2385125,100,15-05-2026,0,1,19-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Gadag Circle,Gadag ,GadagRSD,NULL,,5655771,100,06-05-2026,0,1,05-06-2026,RLB,4,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Ramadugra ,Ramadurga,0,,5657449,100,18-05-2026,0,1,09-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Indi ,Sindagi,0,,5658297,100,14-05-2026,0,1,17-06-2026,RLB,8,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Honnavar,0,,2383641,100,16-05-2026,0,1,18-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Belagavi Rural ,BelagaviRSD2,0,,5657836,100,01-06-2026,0,1,12-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Belagavi Rural ,BelagaviRSD2,0,,5657837,100,01-06-2026,0,1,12-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Belagavi Rural ,BelagaviRSD2,0,,5657836,100,01-06-2026,0,1,12-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Belagavi Rural ,BelagaviRSD2,0,,5657837,100,01-06-2026,0,1,12-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Sirsi ,Yellapur,0,,5657640,100,27-05-2026,0,1,06-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Sirsi ,Yellapur,0,,5657641,100,27-05-2026,0,1,06-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bagalkote Circle,Mudhol ,Bilagi,0,,5654158,100,26-05-2026,0,1,08-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Ghataprabha ,Ghataprabha,0,,5654851,100,27-05-2026,0,1,09-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Indi ,Indi,0,,5655142,100,30-05-2026,0,1,15-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Bhatkal,0,,5654787,100,01-06-2026,1,1,11-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Bhatkal,0,,2385338,100,01-06-2026,0,1,25-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Kumta,NULL,,5656055,100,18-03-2026,1,1,14-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bagalkote Circle,Mudhol ,Lokapur,NULL,,5654514,100,16-04-2026,0,1,07-06-2026,ULB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Honnavar,NULL,,5658481,100,15-04-2026,0,1,21-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Honnavar,NULL,,5658479,100,15-04-2026,0,1,21-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Kumta,NULL,,5658724,100,18-03-2026,1,1,24-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Belagavi Rural ,BelagaviRSD2,NULL,,5657829,100,13-04-2026,0,1,12-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Bijapur ,TIKOTA,NULL,,2385245,100,13-04-2026,0,1,15-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Belagavi Rural ,BelagaviRSD2,NULL,,5658706,100,14-04-2026,0,1,20-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Belagavi Rural ,BelagaviRSD2,NULL,,5658703,100,14-04-2026,0,2,20-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Indi ,Indi,0,,5658454,100,18-05-2026,0,1,17-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Chikkodi Circle,Chikkodi ,Nippani,0,,2383995,100,18-05-2026,0,1,05-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Bijapur ,Babaleshwar,NULL,,5658666,100,24-02-2026,0,1,17-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Bijapur ,Babaleshwar,0,,5655691,100,20-05-2026,0,1,05-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,BasavanaBagewadi,0,,5656355,100,20-05-2026,0,1,06-06-2026,ULB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Indi ,Chadchan,0,,5654834,100,18-05-2026,0,1,06-06-2026,ULB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Belagavi Circle,Belagavi Rural ,BelagaviRSD1,NULL,,5653371,100,16-04-2026,0,1,05-06-2026,ULB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Chikkodi Circle,Chikkodi ,Nippani,0,,2381353,100,18-05-2026,0,1,05-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bagalkote Circle,Mudhol ,Lokapur,0,,5654516,100,20-05-2026,0,1,07-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Kumta,0,,5654894,100,19-05-2026,0,1,11-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,BasavanaBagewadi,0,,5657726,100,11-05-2026,0,1,12-06-2026,ULB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,BasavanaBagewadi,NULL,,5657717,100,17-04-2026,0,1,12-06-2026,ULB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,BasavanaBagewadi,0,,5657727,100,15-05-2026,0,1,12-06-2026,ULB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Hubli Circle,Dharwada Rural ,DharwadRSD,0,,2383933,100,21-05-2026,0,1,11-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bagalkote Circle,Bagalkot ,KaladagiACSection,0,,5656389,100,12-05-2026,0,1,09-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Sirsi ,Yellapur,0,,2384522,100,19-05-2026,0,1,18-06-2026,ULB,2,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Sirsi ,Yellapur,0,,2384523,100,19-05-2026,0,1,18-06-2026,ULB,2,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Sirsi ,Yellapur,0,,2384522,100,19-05-2026,0,1,18-06-2026,ULB,2,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Sirsi ,Yellapur,0,,2384523,100,19-05-2026,0,1,18-06-2026,ULB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,BasavanaBagewadi,NULL,,5657731,100,03-03-2026,0,1,05-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Basavana Bagewadi ,BasavanaBagewadi,NULL,,5654131,100,06-03-2026,0,1,05-06-2026,ULB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Indi ,Sindagi,NULL,,5656013,100,14-03-2026,0,1,16-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Indi ,Chadchan,NULL,,5654843,100,24-04-2026,0,1,08-06-2026,ULB,3,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Gadag Circle,Ron ,NaregalACSection,NULL,,2385351,100,02-05-2026,0,1,15-06-2026,RLB,2,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Indi ,Indi,NULL,,5655155,100,02-05-2026,0,1,15-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Indi ,Indi,NULL,,5655127,100,27-03-2026,0,1,15-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bijapur Circle,Indi ,Indi,NULL,,5658457,100,01-05-2026,0,1,17-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Sirsi Circle,Honnavar ,Kumta,NULL,,5656052,100,20-02-2026,1,1,10-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Hubli Zone,Gadag Circle,Gadag ,GadagRSD,0,,5656755,100,01-06-2026,0,1,09-06-2026,RLB,1,LT-1,G.O-1,G.O-1
HESCOM,Belagavi Zone,Bagalkote Circle,Bagalkot ,BagalkotRSD,0,,5658424,100,27-05-2026,0,1,08-06-2026,RLB,2,LT-1,G.O-1,G.O-1
